"","BirdID","D_dam","D_sire","GenCont_Focal","GenContDam","GenContSire","FFL","helpers","FDL","FSL","RainVar","offspring","dam_age","Sex","LayYear","dam","sire","lifespan","Rel_fit","helpers_cat","lGCF","lGCD","lGCS","logratD","logratS","Sire_RainVar","Dam_RainVar"
"47","2968",-0.0381041192263419,-0.0194445367880318,0.0485883837377727,0.0866925029641146,0.0680329205258045,-2.51676391321593,1,-0.995298717467456,-0.0507808815370762,-0.141456039864529,7,2.34188023635318,"0",2003,"459","176",3651,1.79956427015251,"1",-0.441344074248118,-2.44538786993661,-2.68776356557744,-1.2791288457674,-0.88691829787194,0.0313581287245475,0.336739254512093
"48","2972",-0.0098741446384062,0.00494921508727171,0.0729821356130762,0.0828562802514824,0.0680329205258045,-0.397045604761846,0,-0.169254521019724,-0.0507808815370762,-0.438365360378947,1,0.810437178412594,"1",2003,"1042","176",593,0.257080610021787,"0",0.884829401108978,-2.49064773530915,-2.68776356557744,-0.277816395911494,0.0853921265425127,0.0978336082752727,1.21253726920826
"49","3002",-0.014588446803797,-0.0451503888316715,0.0525207221873888,0.0671091689911858,0.0976711110190603,1.03464488920678,0,0.512367387314878,0.574722354630959,0.0815225680775115,9,-1.17674704116339,"0",2003,"1782","1495",3746,2.31372549019608,"0",-0.187657857135079,-2.70143459767534,-2.3261494543539,-0.539656227689603,-1.56516869076341,1.10247058280051,-0.145750539451662
"50","3005",4.28952828225235e-05,0.000951174334355029,0.0437793160501115,0.043736420767289,0.0428281417157565,-1.4745912207237,0,0.452829563356716,-0.830839948600986,0.158212999912121,2,0.39852919288634,"1",2004,"1437","1579",1862,0.514161220043573,"0",-0.781087276775992,-3.12957409681909,-3.15055987574052,0.00540363440963408,-0.029940263638955,1.06701506852184,0.655028486063653
"51","3009",0.0276655145776336,0.0513384228638334,0.104274198610337,0.0766086840327037,0.052935775746504,-0.163354182881728,1,0.686826601346665,-0.91538962661445,-1.44145125420835,1,-0.949694596692514,"0",2004,"1705","1750",746,0.257080610021787,"1",2.0479460218491,-2.56904484008817,-2.93867587859494,0.686101144358328,1.53782611166355,-0.345793799563692,-0.349914824570902
"52","3094",-0.0591640871112406,-0.0137505041635299,0.0334703472878253,0.0926344343990659,0.0472208514513552,-0.0601839324465123,0,-0.031379481305358,0.887169965350023,-0.0325472021746092,9,-0.8606570209112,"0",2004,"1891","1523",5496,2.31372549019608,"0",-1.65634103953618,-2.37909434469248,-3.05291971590421,-2.25148885273836,-0.9050066203953,0.84627496377236,-0.221323690590982
"53","3457",-0.0409162285170281,-0.0501442648671604,0.0461514936173678,0.0870677221343959,0.0962957584845282,0.896738227089899,0,-0.0103976455215564,0.355517685882242,-0.217455042349614,2,-0.36702735652311,"1",2005,"1717","1797",1241,0.514161220043573,"0",-0.609076131858149,-2.44106904779776,-2.34033100596085,-1.4026599419499,-1.84024644108347,-0.783516547376162,0.931932866942219
"54","3507",-0.00598924699082924,-0.0166935598431542,0.0562885757699219,0.0622778227607512,0.0729821356130762,-0.729883991635515,0,-2.02152208670295,-0.56164496398844,0.499192183942185,3,-0.662581478324259,"0",2004,"1760","2972",3349,0.77124183006536,"0",0.0381914835078197,-2.77614989151067,-2.61754058541108,-0.220719601884863,-0.703167823875517,-1.12124897094323,1.07775463666234
"55","3517",-0.0400673222554784,0.0103958285024782,0.0492959634529258,0.0893632857084042,0.0389001349504476,-0.679847738563028,0,0.356114111611964,-0.893681149893144,-1.44145125420835,7,-0.966893039765178,"0",2005,"1828","1848",2613,1.79956427015251,"0",-0.394215225679963,-2.41504535555513,-3.24675755920058,-1.31431131803881,0.483611871091751,-0.12914479597523,-0.119270280422679
"56","3567",0.00937314166485614,0.00798768084867899,0.0552085323000342,0.045835390635178,0.0472208514513552,1.18547142975368,0,1.49763216859063,0.887169965350023,-0.227220164471683,7,-0.510532528630838,"0",2004,"1757","1523",3725,1.79956427015251,"0",-0.0249636061278851,-3.08269876496529,-3.05291971590421,0.415329952769236,0.2910701479402,0.821525987446558,0.894257486086267
"57","3574",-0.00495456706957517,0.0473629050364437,0.0993803606550273,0.104334927724603,0.0520174556185836,0.685505518300087,0,-0.844310025165806,-0.15809077425924,-0.135806628365196,4,-1.22193791792084,"0",2005,"3090","1381",3857,1.02832244008715,"0",1.89125063832735,-2.2601490955214,-2.95617593175754,-0.104523784698872,1.46476631340885,1.14774246837533,0.477608015585906
"58","3590",0.0161289929153974,-0.0735884492247137,0.0462098583284921,0.0300808654130946,0.119798307553206,0.445958587825962,1,1.20601171579907,-0.71375222074463,-0.00506033124928779,1,-1.11926653941437,"0",2005,"2963","1796",1848,0.257080610021787,"1",-0.60495632120661,-3.50386600993222,-2.12194572066931,0.954076875015037,-2.35915935752202,-0.140313200523041,-0.167259274281106
"59","3594",0.00741555638426766,0.00530147755263839,0.0558577809066916,0.048442224522424,0.0505563033540532,-1.9150689614256,0,0.0962726753463136,0.561066240151208,0.242494168617768,1,-0.256161091633455,"0",2005,"1740","1187",4411,0.257080610021787,"0",0.0131474300298468,-3.02738343809768,-2.98466764585817,0.318709252803354,0.155891874640661,0.893848889090323,0.747077776145687
"60","3606",-0.0372532304097038,-0.0181866071118115,0.0363002109855592,0.073553441395263,0.0544868180973707,0.125284559140765,0,0.484168289173001,0.583119815037408,-0.284240677653039,6,-1.19726130295073,"0",2005,"3003","1710",3122,1.54248366013072,"0",-1.39176605546293,-2.60974304315489,-2.90979647634116,-1.56087072919988,-1.05308791221947,-0.117737718971559,0.283834651067384
"61","3608",-0.0270977462358049,-0.00342483794960517,0.0495109377968988,0.0766086840327037,0.052935775746504,0.375371384473008,1,0.686826601346665,-0.91538962661445,-0.322453914015461,5,-0.574901603191177,"0",2005,"1705","1750",3473,1.28540305010893,"1",-0.38003062293046,-2.56904484008817,-2.93867587859494,-0.963587576412268,-0.242293190841963,-0.140313200523041,-0.170807915710164
"62","3615",0.0293093307313291,0.0352652775171983,0.0722410357484848,0.0429317050171558,0.0369757582312865,0.780761397405367,3,0.87700304687136,-0.329786588269235,1.12885562651245,2,-0.93719671881262,"1",2005,"1857","1606",1465,0.514161220043573,"1",0.851558717321581,-3.14814468131827,-3.29749276400225,1.15583603785394,1.5182312030452,0.840790250694464,-0.225044971391709
"63","3617",-0.0206608541908859,0.00908626380521039,0.0546814017553418,0.0753422559462276,0.0455951379501314,-0.678374416380952,0,0.225379773765529,2.13319716160235,-0.909632430369153,1,-0.693686887001488,"1",2005,"1827","1783",1260,0.257080610021787,"0",-0.0562374122763403,-2.58571413362755,-3.08795419204716,-0.706666268435919,0.351872347524837,-0.558340198102525,-0.774566835167569
"64","3699",0.0192657402559422,-0.00312981603469629,0.0678541239937149,0.0485883837377727,0.0709839400284112,-0.109993525324317,1,-2.53206942313826,-0.973366548680825,0.555418719253969,2,-0.955014511384156,"0",2005,"2968","1769",4540,0.514161220043573,"1",0.647340294873027,-3.02437079438628,-2.64530162431011,0.742939033158635,-0.190210330684386,-0.735283736449557,-0.179964876460955
"65","4854",0.0079486834707761,0.00583460463914683,0.0563909079932001,0.048442224522424,0.0505563033540532,0.984967516493465,1,0.0962726753463136,0.561066240151208,-0.0960897388247192,2,-0.00572211826673584,"1",2006,"1740","1187",2707,0.514161220043573,"1",0.0441123438840595,-3.02738343809768,-2.98466764585817,0.339748363387371,0.178594416269644,0.868450543237517,0.718754643450932
